area_sqft,bedrooms,bathrooms,floors,age_years,garage,garden,swimming_pool,location_score,distance_city,school_nearby,furnishing,price_usd,price_per_sqft,total_rooms,amenity_score,age_category,location_tier
2660.0,5,4,1,32.0,0,1,0,5.3,0.5,0,2,386100.0,145.15,9,1,0,1
4313.0,5,4,2,50.0,0,0,0,4.6,11.7,0,1,592100.0,137.28,9,0,0,1
2219.0,2,2,1,42.0,0,1,0,5.0,3.1,0,1,254500.0,114.69,4,1,0,1
920.0,3,3,1,20.0,1,1,1,6.4,0.7,1,2,271300.0,294.89,6,4,1,1
1942.0,6,4,1,23.0,1,0,0,4.6,0.5,0,2,299100.0,154.02,10,1,1,1
2976.0,3,3,3,24.0,1,0,0,5.1,21.3,0,1,316600.0,106.38,6,1,1,1
3432.0,5,4,1,46.0,0,1,0,7.6,4.4,1,2,536300.0,156.26,9,1,0,2
3424.0,3,2,1,42.0,0,0,0,6.2,50.0,1,1,359300.0,104.94,5,0,0,1
2594.0,3,3,2,18.0,1,0,0,3.0,5.8,0,0,395400.0,152.43,6,1,1,0
3558.0,3,3,2,28.0,0,1,1,4.1,2.1,0,0,356600.0,100.22,6,3,1,1
2638.0,2,1,1,9.0,0,1,0,1.9,15.0,0,1,280700.0,106.41,3,1,2,0
4090.0,4,4,1,11.0,0,1,0,6.7,26.1,1,1,577100.0,141.1,8,1,2,2
4277.0,3,2,1,32.0,1,0,0,6.9,16.9,1,0,536900.0,125.53,5,1,0,2
1718.0,3,2,3,6.0,0,1,1,3.6,13.7,0,0,269100.0,156.64,5,3,2,1
2204.0,3,2,1,16.0,1,1,0,10.0,4.1,1,1,439000.0,199.18,5,2,1,2
4627.0,3,3,1,9.0,0,1,0,10.0,0.7,1,0,557400.0,120.47,6,1,2,2
835.0,5,4,1,30.0,1,1,0,5.5,2.2,0,0,282600.0,338.44,9,2,1,1
2569.0,6,4,1,5.0,1,0,0,3.9,5.9,0,2,321500.0,125.15,10,1,3,1
5029.0,3,3,2,16.0,0,1,0,6.0,31.3,1,1,566300.0,112.61,6,1,1,1
2508.0,4,4,1,49.0,1,1,1,3.9,12.8,0,0,324400.0,129.35,8,4,0,1
975.0,4,4,1,36.0,1,0,0,7.4,17.6,1,1,268600.0,275.49,8,1,0,2
4130.0,3,3,1,17.0,0,0,0,5.8,3.2,0,2,480100.0,116.25,6,0,1,1
3235.0,6,4,1,25.0,1,1,0,6.0,11.5,1,1,443000.0,136.94,10,2,1,1
2170.0,2,2,1,48.0,1,0,0,9.0,19.8,1,0,357100.0,164.56,4,1,0,2
3160.0,2,2,2,15.0,1,0,0,4.3,6.5,0,2,460200.0,145.63,4,1,2,1
3991.0,5,4,2,7.0,1,0,0,4.3,5.6,0,1,453600.0,113.66,9,1,2,1
3565.0,3,3,3,23.0,1,0,0,7.2,12.7,1,1,494500.0,138.71,6,1,1,2
4243.0,4,4,3,12.0,1,0,1,4.7,8.2,0,1,491300.0,115.79,8,3,2,1
4450.0,5,4,2,28.0,0,0,0,8.7,49.9,1,1,460500.0,103.48,9,0,1,2
1472.0,2,2,1,31.0,1,1,0,7.5,5.5,1,1,276800.0,188.04,4,2,0,2
1852.0,5,4,2,23.0,1,1,0,4.8,1.9,0,2,302600.0,163.39,9,2,1,1
1914.0,3,3,2,15.0,1,1,0,1.9,6.4,0,1,304700.0,159.2,6,2,2,0
5420.0,3,2,2,10.0,1,0,0,2.6,2.7,0,2,567600.0,104.72,5,1,2,0
3498.0,4,4,2,31.0,0,1,0,4.5,8.2,0,1,403200.0,115.27,8,1,0,1
677.0,5,4,1,5.0,0,1,0,6.3,1.3,1,1,280300.0,414.03,9,1,3,1
3221.0,1,1,2,34.0,1,1,1,7.7,30.0,1,1,472400.0,146.66,2,4,0,2
4827.0,3,2,2,32.0,1,0,0,5.1,19.6,0,0,546300.0,113.18,5,1,0,1
1200.0,4,4,3,17.0,1,0,0,3.7,1.7,0,0,287800.0,239.83,8,1,1,1
1665.0,4,4,1,36.0,0,1,0,5.2,1.9,0,2,280700.0,168.59,8,1,0,1
2736.0,4,3,1,12.0,0,1,1,5.5,7.2,0,1,430400.0,157.31,7,3,2,1
3049.0,2,2,1,9.0,1,1,1,8.1,14.8,1,0,407200.0,133.55,4,4,2,2
2943.0,3,2,2,36.0,1,0,0,8.0,2.5,1,1,436800.0,148.42,5,1,0,2
2463.0,3,3,1,25.0,0,0,0,3.5,0.6,0,0,344700.0,139.95,6,0,1,0
1918.0,4,3,1,45.0,0,1,0,6.4,7.9,1,2,365700.0,190.67,7,1,0,1
5311.0,3,3,3,16.0,0,0,0,3.8,11.8,0,0,499300.0,94.01,6,0,1,1
4197.0,2,1,1,0.0,1,1,0,3.8,2.8,0,1,512700.0,122.16,3,2,3,1
4362.0,6,4,2,24.0,1,1,1,7.6,13.5,1,1,675100.0,154.77,10,4,1,2
5270.0,1,1,1,33.0,1,1,0,5.1,30.1,0,1,459100.0,87.12,2,2,0,1
2790.0,6,4,2,38.0,0,0,1,6.8,1.5,1,0,518000.0,185.66,10,2,0,2
1592.0,4,4,2,9.0,0,0,0,6.6,7.2,1,1,384300.0,241.39,8,0,2,2
3312.0,4,4,3,19.0,1,1,0,5.3,0.6,0,2,540700.0,163.25,8,2,1,1
2792.0,3,3,3,6.0,1,1,0,6.2,2.3,1,2,401300.0,143.73,6,2,2,1
1848.0,1,1,1,15.0,1,0,0,5.9,0.9,0,1,281100.0,152.11,2,1,2,1
3654.0,4,4,1,36.0,1,0,1,3.2,5.2,0,1,481100.0,131.66,8,3,0,0
5198.0,4,4,1,28.0,1,0,0,6.5,17.2,1,0,524500.0,100.9,8,1,1,1
4633.0,4,4,2,11.0,0,1,0,4.1,8.6,0,0,622100.0,134.28,8,1,2,1
2597.0,2,1,3,16.0,1,1,0,3.4,2.5,0,2,357900.0,137.81,3,2,1,0
4287.0,4,4,1,47.0,1,1,0,7.2,0.5,1,2,537800.0,125.45,8,2,0,2
2751.0,4,4,2,19.0,0,0,1,4.3,8.1,0,1,382800.0,139.15,8,2,1,1
4618.0,4,4,1,25.0,1,1,0,7.7,1.4,1,1,562400.0,121.78,8,2,1,2
3710.0,4,4,2,47.0,1,0,0,7.7,4.2,1,1,560000.0,150.94,8,1,0,2
2570.0,4,4,3,18.0,1,0,0,4.5,7.1,0,0,417000.0,162.26,8,1,1,1
797.0,4,4,1,46.0,0,1,0,7.6,23.4,1,1,201800.0,253.2,8,1,0,2
3226.0,2,2,1,11.0,0,0,0,4.7,0.9,0,2,463000.0,143.52,4,0,2,1
1802.0,3,2,1,20.0,1,0,0,5.4,11.0,0,1,264000.0,146.5,5,1,1,1
2635.0,2,2,2,41.0,1,1,0,6.5,0.5,1,1,355200.0,134.8,4,2,0,1
1077.0,3,2,2,33.0,1,0,1,9.6,9.9,1,0,358200.0,332.59,5,3,0,2
1854.0,3,2,1,6.0,0,0,0,7.4,8.0,1,0,276300.0,149.03,5,0,2,2
1522.0,2,1,1,44.0,0,0,0,5.4,16.7,0,1,155500.0,102.17,3,0,0,1
1019.0,3,2,1,34.0,0,0,0,5.7,7.6,0,2,184100.0,180.67,5,0,0,1
2804.0,2,2,2,14.0,1,1,1,2.3,4.3,0,2,344900.0,123.0,4,4,2,0
3197.0,4,4,2,0.0,0,0,0,7.5,2.8,1,2,549100.0,171.75,8,0,3,2
1720.0,5,4,1,25.0,0,1,0,7.3,0.9,1,1,311400.0,181.05,9,1,1,2
3668.0,2,2,2,34.0,0,0,0,6.1,7.6,1,1,450100.0,122.71,4,0,0,1
1550.0,6,4,2,24.0,0,0,0,6.9,21.9,1,2,341600.0,220.39,10,0,1,2
2936.0,3,2,1,41.0,1,0,0,1.4,7.2,0,1,338300.0,115.22,5,1,0,0
2843.0,3,2,1,14.0,1,1,1,3.3,13.4,0,2,354900.0,124.83,5,4,2,0
3245.0,2,1,2,21.0,1,0,0,9.1,3.5,1,2,457000.0,140.83,3,1,1,2
2457.0,3,2,3,5.0,1,1,0,5.0,5.9,0,1,468900.0,190.84,5,2,3,1
5212.0,4,3,1,14.0,0,0,0,7.0,3.9,1,1,713700.0,136.93,7,0,2,2
2465.0,4,4,1,23.0,0,1,0,4.0,1.2,0,1,342100.0,138.78,8,1,1,1
3512.0,2,1,1,20.0,0,1,0,4.6,5.4,0,0,434900.0,123.83,3,1,1,1
3453.0,2,2,2,6.0,1,1,0,9.2,14.5,1,1,514600.0,149.03,4,2,2,2
3828.0,3,3,1,28.0,1,1,0,5.2,5.0,0,2,472900.0,123.54,6,2,1,1
4319.0,3,2,1,31.0,0,1,0,6.5,10.5,1,2,648300.0,150.1,5,1,0,1
3828.0,2,2,2,31.0,1,1,0,5.8,14.2,0,0,491500.0,128.4,4,2,0,1
2971.0,3,3,2,4.0,1,0,0,6.0,3.9,1,1,541700.0,182.33,6,1,3,1
3491.0,4,4,1,3.0,0,0,0,5.9,16.0,0,1,383100.0,109.74,8,0,3,1
4356.0,5,4,1,21.0,0,1,1,1.5,4.1,0,1,610800.0,140.22,9,3,1,0
4825.0,3,3,2,17.0,1,0,1,6.5,3.0,1,1,619100.0,128.31,6,3,1,1
694.0,5,4,1,34.0,0,0,0,4.4,2.5,0,1,201100.0,289.77,9,0,0,1
3274.0,3,3,1,16.0,0,0,0,9.1,2.2,1,1,514400.0,157.12,6,0,1,2
2555.0,3,2,3,49.0,0,0,0,4.0,13.4,0,0,299000.0,117.03,5,0,0,1
1393.0,2,1,1,49.0,0,1,0,4.6,21.8,0,1,174100.0,124.98,3,1,0,1
2434.0,4,4,2,23.0,1,0,0,10.0,2.6,1,1,529600.0,217.58,8,1,1,2
2716.0,6,4,3,1.0,0,1,0,6.9,0.9,1,0,444600.0,163.7,10,1,3,2
4706.0,4,4,1,12.0,1,1,0,3.5,3.8,0,1,476600.0,101.27,8,2,2,0
3925.0,3,2,1,14.0,1,1,1,5.9,10.7,0,1,499500.0,127.26,5,4,2,1
3519.0,4,3,2,4.0,0,0,0,3.1,4.6,0,2,421900.0,119.89,7,0,3,0
3197.0,2,1,3,2.0,1,0,0,6.0,8.0,1,1,433700.0,135.66,3,1,3,1
3805.0,5,4,3,36.0,0,1,0,3.9,13.6,0,1,518900.0,136.37,9,1,0,1
5407.0,3,2,2,36.0,0,1,0,9.2,5.3,1,1,662500.0,122.53,5,1,0,2
1414.0,3,2,1,36.0,0,1,0,6.3,50.0,1,0,195800.0,138.47,5,1,0,1
945.0,3,2,2,2.0,0,0,0,6.6,3.5,1,1,312200.0,330.37,5,0,3,2
2949.0,4,3,1,34.0,1,0,0,7.4,38.3,1,2,346200.0,117.4,7,1,0,2
962.0,2,2,1,22.0,1,1,0,7.6,2.3,1,1,219900.0,228.59,4,2,1,2
3043.0,4,4,1,27.0,1,0,0,4.1,1.2,0,1,519300.0,170.65,8,1,1,1
2865.0,2,1,1,29.0,1,1,0,5.7,13.9,0,0,325400.0,113.58,3,2,1,1
2788.0,4,3,2,17.0,1,1,0,4.6,12.1,0,2,430100.0,154.27,7,2,1,1
3605.0,4,4,1,35.0,0,1,1,9.7,16.7,1,2,509000.0,141.19,8,3,0,2
3881.0,4,4,1,32.0,0,0,0,1.0,4.2,0,0,455700.0,117.42,8,0,0,0
1584.0,3,3,1,25.0,0,0,0,4.3,26.7,0,1,213000.0,134.47,6,0,1,1
2239.0,3,3,3,47.0,0,1,0,5.3,1.3,0,0,290100.0,129.57,6,1,0,1
1427.0,2,2,2,39.0,0,1,0,5.8,0.5,0,1,200600.0,140.57,4,1,0,1
3330.0,4,3,1,16.0,1,1,0,5.7,3.6,0,0,460400.0,138.26,7,2,1,1
4131.0,3,2,1,39.0,1,1,1,5.4,16.0,0,0,508100.0,123.0,5,4,0,1
5051.0,3,3,1,6.0,1,1,0,5.2,11.2,0,0,611100.0,120.99,6,2,2,1
3535.0,3,3,3,7.0,0,1,0,6.0,5.7,1,2,445100.0,125.91,6,1,2,1
4476.0,2,2,2,30.0,1,0,0,6.4,3.0,1,2,495300.0,110.66,4,1,1,1
726.0,4,4,2,11.0,0,0,0,9.1,0.6,1,0,247100.0,340.36,8,0,2,2
3777.0,2,1,2,47.0,0,0,0,9.1,4.1,1,1,448300.0,118.69,3,0,0,2
3656.0,4,3,1,30.0,1,0,0,6.1,6.2,1,0,373000.0,102.02,7,1,1,1
1203.0,3,3,2,43.0,1,0,0,4.5,11.6,0,0,191000.0,158.77,6,1,0,1
4049.0,1,1,2,18.0,1,0,0,4.6,10.4,0,2,450400.0,111.24,2,1,1,1
4746.0,3,2,1,9.0,1,1,1,2.9,29.4,0,0,492000.0,103.67,5,4,2,0
4133.0,1,1,1,38.0,0,0,0,7.4,1.1,1,1,436300.0,105.56,2,0,0,2
3967.0,3,3,2,11.0,0,0,0,5.4,4.1,0,1,497200.0,125.33,6,0,2,1
3968.0,4,3,3,19.0,0,0,0,6.4,6.6,1,0,596900.0,150.43,7,0,1,1
4397.0,2,2,1,36.0,0,1,0,6.2,11.1,1,1,464800.0,105.71,4,1,0,1
2392.0,4,4,3,47.0,0,0,0,4.1,6.8,0,2,281500.0,117.68,8,0,0,1
3461.0,1,1,2,40.0,0,0,0,3.9,24.4,0,2,334900.0,96.76,2,0,0,1
4076.0,2,2,1,6.0,1,0,0,4.6,9.4,0,0,504000.0,123.65,4,1,2,1
4017.0,4,4,1,13.0,0,1,0,6.5,0.5,1,2,501000.0,124.72,8,1,2,1
2245.0,3,3,1,10.0,1,1,0,5.3,1.2,0,2,340300.0,151.58,6,2,2,1
1805.0,2,2,2,6.0,1,1,0,2.0,14.0,0,0,171900.0,95.24,4,2,2,0
3630.0,3,2,1,28.0,1,0,0,3.5,12.6,0,1,357600.0,98.51,5,1,1,0
3472.0,3,2,1,9.0,0,1,0,5.0,1.7,0,0,377300.0,108.67,5,1,2,1
3672.0,4,4,2,28.0,1,0,0,5.4,0.6,0,1,398900.0,108.63,8,1,1,1
2454.0,3,2,2,8.0,1,0,0,6.5,8.6,1,1,365700.0,149.02,5,1,2,1
4621.0,4,3,1,35.0,0,0,0,5.6,10.1,0,0,494900.0,107.1,7,0,0,1
5262.0,5,4,1,47.0,0,0,0,4.8,1.5,0,0,551300.0,104.77,9,0,0,1
3308.0,3,3,1,9.0,0,1,1,4.7,6.4,0,1,434500.0,131.35,6,3,2,1
4102.0,5,4,2,18.0,0,0,0,5.9,3.7,0,1,620700.0,151.32,9,0,1,1
1932.0,3,2,2,30.0,0,0,0,6.3,26.8,1,1,268500.0,138.98,5,0,1,1
801.0,6,4,1,16.0,0,0,0,4.8,2.5,0,1,262400.0,327.59,10,0,1,1
4107.0,2,2,2,8.0,1,0,0,3.3,13.2,0,0,515600.0,125.54,4,1,2,0
4812.0,4,4,2,44.0,0,1,0,5.3,7.3,0,1,607200.0,126.18,8,1,0,1
1174.0,3,2,2,32.0,0,1,0,4.2,0.5,0,0,213400.0,181.77,5,1,0,1
1136.0,3,3,2,33.0,1,1,0,6.1,7.3,1,2,218500.0,192.34,6,2,0,1
2225.0,4,4,1,44.0,1,0,0,8.5,1.0,1,1,393900.0,177.03,8,1,0,2
2722.0,4,4,1,23.0,1,0,0,2.8,10.8,0,0,385000.0,141.44,8,1,1,0
985.0,1,1,2,8.0,0,0,0,7.8,8.3,1,0,268300.0,272.39,2,0,2,2
3881.0,2,1,2,6.0,1,1,0,6.4,0.5,1,0,478600.0,123.32,3,2,2,1
1074.0,4,4,2,15.0,0,1,0,7.7,2.3,1,0,321700.0,299.53,8,1,2,2
1017.0,4,3,1,18.0,0,1,0,4.6,15.0,0,1,209400.0,205.9,7,1,1,1
4200.0,6,4,3,38.0,0,0,0,2.6,3.2,0,2,446700.0,106.36,10,0,0,0
1554.0,4,3,2,5.0,0,0,0,5.9,6.9,0,1,283000.0,182.11,7,0,3,1
5458.0,6,4,1,49.0,1,0,0,8.3,3.7,1,1,620200.0,113.63,10,1,0,2
1805.0,4,3,1,50.0,1,1,0,3.4,25.4,0,1,223600.0,123.88,7,2,0,0
5359.0,3,2,2,10.0,1,1,0,3.7,7.7,0,1,495200.0,92.41,5,2,2,1
4720.0,2,2,2,11.0,0,1,0,6.7,11.9,1,0,630700.0,133.62,4,1,2,2
2590.0,4,3,1,41.0,1,1,0,4.5,0.9,0,0,355900.0,137.41,7,2,0,1
5405.0,4,4,3,12.0,1,0,0,8.8,0.5,1,2,628800.0,116.34,8,1,2,2
4172.0,1,1,1,11.0,1,0,0,6.8,3.0,1,2,567000.0,135.91,2,1,2,2
4980.0,3,2,1,20.0,0,0,0,4.1,3.7,0,0,595900.0,119.66,5,0,1,1
4758.0,6,4,3,9.0,1,0,0,4.4,11.6,0,0,777500.0,163.41,10,1,2,1
5357.0,3,3,3,19.0,0,0,1,4.4,8.4,0,2,714500.0,133.38,6,2,1,1
3313.0,3,2,2,49.0,1,1,0,5.4,4.7,0,1,367200.0,110.84,5,2,0,1
2803.0,3,3,3,35.0,1,1,0,6.1,10.6,1,2,425000.0,151.62,6,2,0,1
3720.0,2,2,1,27.0,1,0,0,6.0,1.8,1,0,589800.0,158.55,4,1,1,1
1566.0,3,2,3,23.0,1,0,0,3.3,0.7,0,2,244400.0,156.07,5,1,1,0
4032.0,3,3,1,4.0,0,0,0,7.3,19.3,1,2,417500.0,103.55,6,0,3,2
1288.0,2,1,1,36.0,1,1,0,4.9,8.3,0,0,195100.0,151.48,3,2,0,1
4843.0,4,4,1,11.0,0,0,1,3.6,10.5,0,1,485800.0,100.31,8,2,2,1
4301.0,3,3,1,34.0,0,0,0,4.6,3.7,0,0,426900.0,99.26,6,0,0,1
941.0,4,3,1,39.0,0,1,0,7.5,4.7,1,1,248000.0,263.55,7,1,0,2
2324.0,5,4,1,1.0,0,0,0,5.9,0.9,0,1,426800.0,183.65,9,0,3,1
5022.0,2,2,1,49.0,1,0,0,6.1,19.4,1,1,424600.0,84.55,4,1,0,1
2392.0,4,3,1,40.0,0,1,0,3.2,9.0,0,1,293000.0,122.49,7,1,0,0
2359.0,3,3,2,44.0,0,1,0,5.8,0.9,0,0,313900.0,133.06,6,1,0,1
3812.0,5,4,1,38.0,0,1,0,7.5,16.3,1,1,523200.0,137.25,9,1,0,2
1589.0,2,2,1,41.0,0,0,0,1.9,5.9,0,1,183200.0,115.29,4,0,0,0
2862.0,4,3,2,8.0,1,0,1,4.7,14.5,0,2,471500.0,164.74,7,3,2,1
3082.0,4,3,3,21.0,0,1,0,6.7,0.5,1,0,514900.0,167.07,7,1,1,2
1551.0,3,2,2,46.0,0,0,0,5.8,0.5,0,1,244700.0,157.77,5,0,0,1
1322.0,2,2,1,4.0,1,1,0,3.5,1.9,0,1,241700.0,182.83,4,2,3,0
3989.0,4,3,2,11.0,0,1,1,6.3,2.4,1,1,670200.0,168.01,7,3,2,1
2679.0,4,3,1,0.0,0,1,0,3.2,14.4,0,1,347400.0,129.68,7,1,3,0
3317.0,3,2,1,43.0,1,0,0,3.8,12.3,0,1,384600.0,115.95,5,1,0,1
2932.0,4,4,1,21.0,1,0,1,4.0,9.6,0,2,361000.0,123.12,8,3,1,1
3976.0,3,2,2,37.0,0,0,0,8.6,21.6,1,0,518500.0,130.41,5,0,0,2
5124.0,4,3,1,50.0,1,1,0,2.2,2.8,0,2,400400.0,78.14,7,2,0,0
2100.0,2,2,1,18.0,1,0,0,2.3,23.5,0,1,169200.0,80.57,4,1,1,0
885.0,5,4,1,15.0,1,0,0,6.1,24.0,1,1,210200.0,237.51,9,1,2,1
4095.0,3,2,3,30.0,1,0,1,5.7,5.7,0,1,558100.0,136.29,5,3,1,1
2665.0,3,3,2,50.0,0,0,0,4.6,1.0,0,2,370200.0,138.91,6,0,0,1
1368.0,2,1,1,2.0,1,0,0,5.5,13.0,0,1,210500.0,153.87,3,1,3,1
3657.0,2,1,2,22.0,0,0,1,3.4,4.1,0,2,327500.0,89.55,3,2,1,0
4889.0,3,2,2,41.0,0,1,0,5.7,15.8,0,0,556600.0,113.85,5,1,0,1
2761.0,3,3,2,17.0,1,0,0,5.9,1.8,0,1,438900.0,158.96,6,1,1,1
3893.0,4,4,1,25.0,1,0,0,7.9,7.8,1,1,560500.0,143.98,8,1,1,2
1546.0,1,1,3,12.0,0,1,0,9.3,7.1,1,1,415800.0,268.95,2,1,2,2
3935.0,3,3,1,17.0,1,1,0,5.0,1.1,0,1,498300.0,126.63,6,2,1,1
4750.0,3,2,2,2.0,1,0,1,3.0,4.5,0,1,484700.0,102.04,5,3,3,0
5495.0,1,1,1,22.0,0,0,0,6.3,0.9,1,1,669200.0,121.78,2,0,1,1
5473.0,2,2,1,2.0,0,1,0,5.2,6.3,0,1,551700.0,100.8,4,1,3,1
2081.0,3,3,1,24.0,0,0,0,5.1,18.5,0,1,265400.0,127.53,6,0,1,1
2501.0,3,3,2,26.0,0,0,0,2.3,3.1,0,1,279700.0,111.84,6,0,1,0
4051.0,3,2,1,43.0,0,0,0,5.7,14.5,0,1,378100.0,93.33,5,0,0,1
4664.0,3,3,2,26.0,0,0,0,6.3,2.0,1,0,521000.0,111.71,6,0,1,1
654.0,3,3,1,38.0,0,0,1,7.5,11.2,1,2,306200.0,468.2,6,2,0,2
2423.0,1,1,2,24.0,1,1,0,4.5,24.7,0,2,236200.0,97.48,2,2,1,1
4062.0,3,3,2,23.0,1,1,0,3.8,3.9,0,0,530600.0,130.63,6,2,1,1
3679.0,6,4,2,7.0,0,0,0,4.5,23.1,0,0,333000.0,90.51,10,0,2,1
1432.0,3,2,2,8.0,0,0,0,7.4,7.0,1,0,357500.0,249.65,5,0,2,2
5008.0,4,4,2,45.0,1,1,0,8.3,3.8,1,2,782500.0,156.25,8,2,0,2
3406.0,3,3,1,36.0,1,0,0,7.7,22.7,1,2,377600.0,110.86,6,1,0,2
3090.0,4,4,2,29.0,1,0,0,6.8,0.5,1,0,472600.0,152.94,8,1,1,2
927.0,4,3,1,18.0,0,1,1,5.4,0.5,0,2,318600.0,343.69,7,3,1,1
3910.0,3,3,2,15.0,0,1,0,5.7,9.2,0,0,436300.0,111.59,6,1,2,1
3900.0,6,4,2,23.0,0,0,0,6.0,15.9,1,0,595600.0,152.72,10,0,1,1
4275.0,2,1,1,43.0,0,1,0,5.0,13.9,0,2,423900.0,99.16,3,1,0,1
3654.0,1,1,1,20.0,0,0,0,7.3,0.8,1,2,427300.0,116.94,2,0,1,2
2743.0,4,4,1,35.0,1,0,0,2.2,30.0,0,2,275600.0,100.47,8,1,0,0
1911.0,4,4,2,39.0,1,0,0,2.6,12.1,0,1,236300.0,123.65,8,1,0,0
3791.0,2,1,3,38.0,1,1,0,2.2,29.8,0,1,327800.0,86.47,3,2,0,0
3138.0,3,3,2,46.0,0,1,0,3.9,4.0,0,2,356100.0,113.48,6,1,0,1
4583.0,1,1,2,5.0,1,1,0,8.2,11.8,1,1,507400.0,110.71,2,2,3,2
5147.0,3,2,3,4.0,0,0,0,3.1,19.7,0,0,540300.0,104.97,5,0,3,0
764.0,4,4,1,13.0,0,0,0,3.2,4.8,0,1,153300.0,200.65,8,0,2,0
4877.0,3,3,1,44.0,1,0,0,3.8,33.5,0,2,529000.0,108.47,6,1,0,1
1422.0,3,3,2,41.0,0,0,0,7.7,3.1,1,2,320400.0,225.32,6,0,0,2
1543.0,3,2,2,49.0,0,0,0,8.4,3.8,1,1,376200.0,243.81,5,0,0,2
5025.0,1,1,3,3.0,1,1,0,7.5,25.3,1,1,625000.0,124.38,2,2,3,2
1374.0,3,3,1,7.0,1,1,0,7.7,35.0,1,0,216800.0,157.79,6,2,2,2
2798.0,4,4,1,23.0,0,0,0,8.8,3.4,1,1,463200.0,165.55,8,0,1,2
3756.0,6,4,1,10.0,1,0,0,1.9,1.5,0,1,353000.0,93.98,10,1,2,0
4842.0,4,4,1,16.0,1,0,0,3.1,14.2,0,0,445700.0,92.05,8,1,1,0
4295.0,1,1,1,49.0,0,1,0,4.1,26.5,0,2,358000.0,83.35,2,1,0,1
4052.0,5,4,2,20.0,0,1,0,5.7,9.2,0,2,474000.0,116.98,9,1,1,1
1514.0,4,4,1,25.0,1,1,0,5.7,10.1,0,0,276700.0,182.76,8,2,1,1
1908.0,4,4,2,42.0,0,0,0,5.7,14.4,0,2,273800.0,143.5,8,0,0,1
4777.0,3,3,1,47.0,0,0,0,7.2,1.7,1,1,702100.0,146.98,6,0,0,2
1113.0,3,3,2,43.0,1,1,0,1.7,36.3,0,1,107000.0,96.14,6,2,0,0
2520.0,3,3,1,44.0,0,1,0,5.2,4.5,0,2,366200.0,145.32,6,1,0,1
4194.0,2,1,1,26.0,1,0,0,6.0,9.9,1,0,456100.0,108.75,3,1,1,1
5441.0,2,1,1,15.0,1,0,0,4.8,6.3,0,2,581600.0,106.89,3,1,2,1
2009.0,2,1,3,25.0,0,0,1,5.9,6.3,0,1,252500.0,125.68,3,2,1,1
5402.0,3,3,2,32.0,0,1,0,7.5,12.1,1,2,745900.0,138.08,6,1,0,2
5166.0,4,4,1,30.0,1,1,0,5.6,50.0,0,1,444000.0,85.95,8,2,1,1
3790.0,3,3,1,47.0,0,1,0,9.8,10.8,1,0,572200.0,150.98,6,1,0,2
5091.0,2,1,3,46.0,0,0,0,7.4,15.8,1,1,612400.0,120.29,3,0,0,2
2155.0,6,4,1,5.0,0,0,0,6.0,0.5,1,0,305200.0,141.62,10,0,3,1
1404.0,5,4,1,43.0,1,0,0,6.5,16.6,1,0,276300.0,196.79,9,1,0,1
1879.0,4,4,2,7.0,0,1,1,7.0,3.6,1,0,440100.0,234.22,8,3,2,2
4177.0,6,4,3,6.0,1,0,0,8.9,1.4,1,2,655600.0,156.95,10,1,2,2
3501.0,3,3,1,33.0,1,1,0,7.8,1.2,1,2,506000.0,144.53,6,2,0,2
1987.0,6,4,1,43.0,0,0,1,6.5,11.4,1,2,359200.0,180.78,10,2,0,1
5288.0,2,1,3,13.0,0,1,1,4.0,50.0,0,2,438600.0,82.94,3,3,2,1
3361.0,3,2,1,15.0,0,1,0,6.3,11.0,1,2,485500.0,144.45,5,1,2,1
3279.0,2,2,1,42.0,1,0,0,6.7,3.0,1,0,434600.0,132.54,4,1,0,2
2706.0,2,2,2,8.0,1,1,0,7.1,2.3,1,2,446900.0,165.15,4,2,2,2
4823.0,2,1,3,9.0,0,0,0,4.0,7.5,0,2,405500.0,84.08,3,0,2,1
5431.0,4,4,1,16.0,1,0,0,7.0,0.7,1,0,638600.0,117.58,8,1,1,2
3368.0,4,4,3,11.0,0,0,0,7.1,5.1,1,1,496300.0,147.36,8,0,2,2
4553.0,3,3,2,5.0,1,1,1,3.1,11.0,0,1,594000.0,130.46,6,4,3,0
3786.0,2,2,1,18.0,0,1,0,3.1,34.3,0,2,261400.0,69.04,4,1,1,0
3880.0,4,4,3,42.0,0,0,0,7.7,5.5,1,1,456500.0,117.65,8,0,0,2
3173.0,4,3,1,40.0,0,1,0,3.8,2.2,0,2,467800.0,147.43,7,1,0,1
5216.0,3,3,1,28.0,0,1,0,8.6,17.0,1,0,538200.0,103.18,6,1,1,2
3199.0,4,4,2,5.0,0,1,0,4.9,13.6,0,0,323700.0,101.19,8,1,3,1
4633.0,3,2,1,24.0,1,0,0,6.3,19.6,1,2,466200.0,100.63,5,1,1,1
836.0,3,3,1,23.0,1,0,0,6.2,2.4,1,0,223500.0,267.34,6,1,1,1
1904.0,5,4,1,24.0,0,1,0,4.1,5.2,0,1,332000.0,174.37,9,1,1,1
4030.0,3,2,1,15.0,1,0,0,8.3,39.9,1,1,481300.0,119.43,5,1,2,2
1901.0,3,3,2,15.0,0,0,0,4.9,1.7,0,2,279300.0,146.92,6,0,2,1
3141.0,5,4,2,5.0,1,1,0,5.6,11.1,0,0,432700.0,137.76,9,2,3,1
2651.0,4,4,3,36.0,1,0,0,1.5,2.7,0,0,349700.0,131.91,8,1,0,0
